order_id,product_id,quantity,product_name,category,price,customer_id,order_date,region,customer_name,city,signup_date,revenue,order_year,order_month,order_weekday,customer_tenure,order_total,order_quantity,order_size_category,total_spent,order_count,avg_order_value,unique_products,categories_bought,archetype,projected_clv
O0003,P003,1,Product_3,Clothing,17832.0,C198,2025-02-05,East,Customer_198,Jaipur,2025-09-18,17832.0,2025.0,2.0,Wednesday,281,198112.0,9,Large,913956.0,4,101550.66666666667,9,5,Explorers,1159932.0363636364
O0251,P003,4,Product_3,Clothing,17832.0,C098,2025-11-09,Central,Customer_98,Delhi,2025-05-12,71328.0,2025.0,11.0,Sunday,410,114076.0,8,Large,1507433.0,7,94214.5625,14,5,Frequent but Low‑Value,1457817.2857142857
O0373,P025,2,Product_25,Sports,10205.0,C080,2025-07-09,East,Customer_80,Ahmedabad,2024-04-24,20410.0,2025.0,7.0,Wednesday,793,139240.0,4,Medium,2735809.0,9,130276.61904761905,15,5,High‑Value Regulars,2425420.28
O0184,P003,5,Product_3,Clothing,17832.0,C006,2025-10-28,East,Customer_006,Delhi,2025-08-27,89160.0,2025.0,10.0,Tuesday,303,535927.0,28,,903281.0,2,100364.55555555556,9,5,Explorers,1159932.0363636364
O0823,P046,4,Product_46,Home & Kitchen,15077.0,C060,2025-11-19,North,Customer_60,Bangalore,2024-09-09,60308.0,2025.0,11.0,Wednesday,655,242182.0,8,Large,903913.0,3,100434.77777777778,8,4,New or Inactive,728920.2033898305
O0230,P021,2,Product_21,Electronics,58375.0,C010,2025-09-11,South,Customer_10,Hyderabad,2025-09-08,116750.0,2025.0,9.0,Thursday,291,245832.0,6,Large,1674314.0,6,128793.38461538461,12,5,Explorers,1159932.0363636364
O0427,P047,3,Product_47,Clothing,54015.0,C147,2025-08-19,South,Customer_147,Mumbai,2025-10-29,162045.0,2025.0,8.0,Tuesday,240,484895.0,14,,1569265.0,7,98079.0625,11,5,Frequent but Low‑Value,1457817.2857142857
O0278,P005,5,Product_5,Electronics,49155.0,C129,2025-09-29,East,Customer_129,Indore,2024-07-13,245775.0,2025.0,9.0,Monday,713,557717.0,12,,1970024.0,7,103685.47368421052,16,4,Loyal Spenders,2089813.5238095238
O0382,P008,5,Product_8,Sports,14303.0,C174,2025-12-14,Central,Customer_174,Kolkata,2024-09-09,71515.0,2025.0,12.0,Sunday,655,569205.0,21,,2306884.0,6,92275.36,22,5,Loyal Spenders,2089813.5238095238
O0690,P004,2,Product_4,Electronics,58808.0,C147,2025-11-30,South,Customer_147,Mumbai,2025-10-29,117616.0,2025.0,11.0,Sunday,240,189131.0,7,Large,1569265.0,7,98079.0625,11,5,Frequent but Low‑Value,1457817.2857142857
O0229,P034,1,Product_34,Home & Kitchen,41175.0,C170,2025-07-17,South,Customer_170,Bangalore,2024-03-11,41175.0,2025.0,7.0,Thursday,837,41175.0,1,Small,1336482.0,9,89098.8,13,5,Frequent but Low‑Value,1457817.2857142857
O0977,P026,1,Product_26,Home & Kitchen,8852.0,C035,2025-09-06,South,Customer_35,Pune,2024-04-13,8852.0,2025.0,9.0,Saturday,804,8852.0,1,Small,735878.0,4,81764.22222222222,9,4,New or Inactive,728920.2033898305
O0899,P030,3,Product_30,Furniture,14267.0,C098,2025-11-14,East,Customer_98,Delhi,2025-05-12,42801.0,2025.0,11.0,Friday,410,281739.0,10,,1507433.0,7,94214.5625,14,5,Frequent but Low‑Value,1457817.2857142857
O0793,P020,3,Product_20,Electronics,7831.0,C019,2025-01-21,South,Customer_19,Jaipur,2024-06-08,23493.0,2025.0,1.0,Tuesday,748,330441.0,15,,1253814.0,4,113983.09090909091,9,5,Explorers,1159932.0363636364
O0089,P036,4,Product_36,Clothing,52921.0,C033,2025-05-03,West,Customer_33,Bhopal,2024-08-21,211684.0,2025.0,5.0,Saturday,674,658028.0,17,,1793864.0,4,149488.66666666666,12,4,Loyal Spenders,2089813.5238095238
O0009,P024,2,Product_24,Furniture,38675.0,C112,2025-11-02,East,Customer_112,Delhi,2024-09-10,77350.0,2025.0,11.0,Sunday,654,180898.0,4,Medium,1762004.0,6,103647.29411764706,14,5,Loyal Spenders,2089813.5238095238
O0299,P037,3,Product_37,Clothing,58264.0,C172,2025-07-09,Central,Customer_172,Bhopal,2024-08-28,174792.0,2025.0,7.0,Wednesday,667,229644.0,4,Medium,1588890.0,6,93464.11764705883,13,4,New or Inactive,728920.2033898305
O0758,P040,2,Product_40,Furniture,51774.0,C040,2025-06-27,East,Customer_40,Pune,2025-11-17,103548.0,2025.0,6.0,Friday,221,239495.0,11,,2026075.0,7,92094.31818181818,19,5,High‑Value Regulars,2425420.28
O0476,P024,5,Product_24,Furniture,38675.0,C112,2025-03-17,North,Customer_112,Delhi,2024-09-10,193375.0,2025.0,3.0,Monday,654,662783.0,16,,1762004.0,6,103647.29411764706,14,5,Loyal Spenders,2089813.5238095238
O0996,P032,2,Product_32,Electronics,23678.0,C031,2025-08-13,South,Customer_31,Pune,2025-12-22,47356.0,2025.0,8.0,Wednesday,186,143099.0,9,Large,644926.0,4,53743.833333333336,12,5,Explorers,1159932.0363636364
O0751,P035,2,Product_35,Clothing,16014.0,C168,2025-03-10,East,Customer_168,Bangalore,2024-02-28,32028.0,2025.0,3.0,Monday,849,120849.0,5,Large,687204.0,4,85900.5,8,5,Explorers,1159932.0363636364
O0155,P001,4,Product_1,Sports,20120.0,C199,2025-04-26,Central,Customer_199,Bhopal,2025-06-25,80480.0,2025.0,4.0,Saturday,366,167670.0,12,,1022018.0,6,78616.76923076923,12,5,Explorers,1159932.0363636364
O0025,P015,5,Product_15,Electronics,22359.0,C146,2025-11-12,East,Customer_146,Hyderabad,2024-04-10,111795.0,2025.0,11.0,Wednesday,807,401230.0,17,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0355,P041,1,Product_41,Home & Kitchen,53075.0,C091,2025-06-09,North,Customer_91,Hyderabad,2024-01-01,53075.0,2025.0,6.0,Monday,907,53075.0,1,Small,2965810.0,9,118632.4,21,5,High‑Value Regulars,2425420.28
O0974,P022,1,Product_22,Clothing,36255.0,C036,2025-05-28,South,Customer_36,Indore,2024-10-11,36255.0,2025.0,5.0,Wednesday,623,714428.0,16,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0778,P043,4,Product_43,Clothing,52101.0,C165,2025-06-26,West,Customer_165,Mumbai,2024-02-21,208404.0,2025.0,6.0,Thursday,856,244068.0,6,Large,1505335.0,5,125444.58333333333,12,5,Explorers,1159932.0363636364
O0870,P048,3,Product_48,Home & Kitchen,23415.0,C048,2025-08-10,Central,Customer_48,Bhopal,2025-12-05,70245.0,2025.0,8.0,Sunday,203,128687.0,4,Medium,2085906.0,6,122700.35294117648,13,5,Loyal Spenders,2089813.5238095238
O0107,P014,5,Product_14,Furniture,3389.0,C046,2025-08-11,Central,Customer_46,Bangalore,2025-04-18,16945.0,2025.0,8.0,Monday,434,72390.0,10,,1212669.0,5,86619.21428571429,13,4,New or Inactive,728920.2033898305
O0244,P027,4,Product_27,Electronics,20702.0,C043,2025-08-16,East,Customer_43,Delhi,2025-09-15,82808.0,2025.0,8.0,Saturday,284,505571.0,12,,2207341.0,6,100333.68181818182,17,5,Loyal Spenders,2089813.5238095238
O0985,P004,2,Product_4,Electronics,58808.0,C138,2025-04-26,East,Customer_138,Lucknow,2024-12-13,117616.0,2025.0,4.0,Saturday,560,174384.0,3,Medium,1548939.0,5,110638.5,10,3,Occasional Buyers,985968.4242424242
O0729,P018,1,Product_18,Home & Kitchen,36654.0,C145,2025-02-09,North,Customer_145,Delhi,2025-03-29,36654.0,2025.0,2.0,Sunday,454,363905.0,10,,981068.0,4,98106.8,9,5,Explorers,1159932.0363636364
O0045,P015,5,Product_15,Electronics,22359.0,C013,2025-08-26,Central,Customer_13,Lucknow,2025-07-12,111795.0,2025.0,8.0,Tuesday,349,152938.0,8,Large,1771147.0,5,93218.26315789473,15,5,Loyal Spenders,2089813.5238095238
O0423,P045,3,Product_45,Electronics,56768.0,C020,2025-05-27,North,Customer_20,Pune,2024-12-10,170304.0,2025.0,5.0,Tuesday,563,512197.0,14,,1246106.0,5,103842.16666666667,12,4,New or Inactive,728920.2033898305
O0470,P048,1,Product_48,Home & Kitchen,23415.0,C036,2025-11-06,East,Customer_36,Indore,2024-10-11,23415.0,2025.0,11.0,Thursday,623,251865.0,11,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0595,P007,5,Product_7,Furniture,18965.0,C117,2025-06-02,North,Customer_117,Pune,2024-01-08,94825.0,2025.0,6.0,Monday,900,198271.0,11,,1791908.0,8,111994.25,13,5,High‑Value Regulars,2425420.28
O0137,P041,4,Product_41,Home & Kitchen,53075.0,C153,2025-09-26,East,Customer_153,Mumbai,2024-06-17,212300.0,2025.0,9.0,Friday,739,540625.0,13,,2778626.0,10,126301.18181818182,18,5,High‑Value Regulars,2425420.28
O0077,P038,5,Product_38,Home & Kitchen,2124.0,C110,2025-11-26,South,Customer_110,Ahmedabad,2025-03-24,10620.0,2025.0,11.0,Wednesday,459,64635.0,6,Large,599365.0,4,74920.625,8,4,New or Inactive,728920.2033898305
O0064,P028,2,Product_28,Furniture,59415.0,C198,2025-07-19,Central,Customer_198,Jaipur,2025-09-18,118830.0,2025.0,7.0,Saturday,281,312205.0,7,Large,913956.0,4,101550.66666666667,9,5,Explorers,1159932.0363636364
O0243,P019,3,Product_19,Home & Kitchen,37259.0,C026,2025-08-11,North,Customer_26,Hyderabad,2024-05-07,111777.0,2025.0,8.0,Monday,780,211809.0,10,,1804716.0,6,128908.28571428571,11,4,Loyal Spenders,2089813.5238095238
O0872,P021,4,Product_21,Electronics,58375.0,C076,2025-11-13,South,Customer_76,Hyderabad,2024-01-12,233500.0,2025.0,11.0,Thursday,896,565178.0,13,,2445365.0,5,163024.33333333334,13,5,Loyal Spenders,2089813.5238095238
O0718,P048,3,Product_48,Home & Kitchen,23415.0,C198,2025-12-27,East,Customer_198,Jaipur,2025-09-18,70245.0,2025.0,12.0,Saturday,281,70245.0,3,Medium,913956.0,4,101550.66666666667,9,5,Explorers,1159932.0363636364
O0326,P029,3,Product_29,Electronics,59411.0,C152,2025-09-20,North,Customer_152,Pune,2025-02-14,178233.0,2025.0,9.0,Saturday,497,527556.0,10,,1485822.0,6,92863.875,12,4,New or Inactive,728920.2033898305
O0240,P005,2,Product_5,Electronics,49155.0,C010,2025-10-05,Central,Customer_10,Hyderabad,2025-09-08,98310.0,2025.0,10.0,Sunday,291,210164.0,9,Large,1674314.0,6,128793.38461538461,12,5,Explorers,1159932.0363636364
O0140,P050,5,Product_50,Clothing,15109.0,C004,2025-06-04,Central,Customer_4,Bangalore,2024-04-14,75545.0,2025.0,6.0,Wednesday,803,386516.0,14,,769750.0,4,96218.75,8,4,New or Inactive,728920.2033898305
O0112,P010,1,Product_10,Furniture,33622.0,C072,2025-02-14,West,Customer_72,Kolkata,2024-03-06,33622.0,2025.0,2.0,Friday,842,359232.0,10,,1146597.0,6,81899.78571428571,10,5,Explorers,1159932.0363636364
O0169,P029,4,Product_29,Electronics,59411.0,C060,2025-12-18,East,Customer_60,Bangalore,2024-09-09,237644.0,2025.0,12.0,Thursday,655,383063.0,8,Large,903913.0,3,100434.77777777778,8,4,New or Inactive,728920.2033898305
O0322,P027,1,Product_27,Electronics,20702.0,C068,2025-03-31,North,Customer_68,Delhi,2024-02-18,20702.0,2025.0,3.0,Monday,859,204323.0,8,Large,204323.0,1,68107.66666666667,3,2,New or Inactive,728920.2033898305
O0549,P023,2,Product_23,Electronics,55196.0,C030,2025-05-08,North,Customer_30,Ahmedabad,2025-08-14,110392.0,2025.0,5.0,Thursday,316,170752.0,5,Large,2821245.0,10,122662.82608695653,22,5,High‑Value Regulars,2425420.28
O0463,P020,4,Product_20,Electronics,7831.0,C157,2025-08-16,East,Customer_157,Indore,2025-12-14,31324.0,2025.0,8.0,Saturday,194,64818.0,7,Large,2496398.0,7,118876.09523809524,17,5,High‑Value Regulars,2425420.28
O0272,P008,1,Product_8,Sports,14303.0,C025,2025-11-18,North,Customer_25,Mumbai,2025-04-15,14303.0,2025.0,11.0,Tuesday,437,170606.0,4,Medium,1000136.0,3,100013.6,9,4,New or Inactive,728920.2033898305
O0162,P044,3,Product_44,Electronics,25570.0,C062,2025-03-22,South,Customer_62,Hyderabad,2024-09-26,76710.0,2025.0,3.0,Saturday,638,713542.0,17,,2280043.0,8,99132.30434782608,14,5,High‑Value Regulars,2425420.28
O0847,P046,5,Product_46,Home & Kitchen,15077.0,C112,2025-09-13,East,Customer_112,Delhi,2024-09-10,75385.0,2025.0,9.0,Saturday,654,601890.0,18,,1762004.0,6,103647.29411764706,14,5,Loyal Spenders,2089813.5238095238
O0042,P014,3,Product_14,Furniture,3389.0,C168,2025-03-17,North,Customer_168,Bangalore,2024-02-28,10167.0,2025.0,3.0,Monday,849,188400.0,6,Large,687204.0,4,85900.5,8,5,Explorers,1159932.0363636364
O0152,P006,2,Product_6,Sports,10687.0,C022,2025-06-05,South,Customer_22,Indore,2024-04-09,21374.0,2025.0,6.0,Thursday,808,467394.0,11,,1337021.0,5,95501.5,12,5,Explorers,1159932.0363636364
O0992,P023,4,Product_23,Electronics,55196.0,C056,2025-10-07,West,Customer_56,Pune,2025-11-02,220784.0,2025.0,10.0,Tuesday,236,279592.0,5,Large,600965.0,3,150241.25,4,2,Occasional Buyers,985968.4242424242
O0526,P004,3,Product_4,Electronics,58808.0,C133,2025-07-08,East,Customer_133,Indore,2025-04-23,176424.0,2025.0,7.0,Tuesday,429,234472.0,4,Medium,1578750.0,6,87708.33333333333,15,5,Explorers,1159932.0363636364
O0267,P012,1,Product_12,Electronics,6548.0,C191,2025-11-07,West,Customer_191,Hyderabad,2024-08-06,6548.0,2025.0,11.0,Friday,689,476987.0,21,,1863042.0,5,103502.33333333333,14,4,Occasional Buyers,985968.4242424242
O0975,P026,4,Product_26,Home & Kitchen,8852.0,C116,2025-06-11,Central,Customer_116,Pune,2025-08-25,35408.0,2025.0,6.0,Wednesday,305,339738.0,12,,1392136.0,6,99438.28571428571,12,5,Explorers,1159932.0363636364
O0570,P048,5,Product_48,Home & Kitchen,23415.0,C082,2025-03-06,North,Customer_82,Bangalore,2025-04-09,117075.0,2025.0,3.0,Thursday,443,843871.0,18,,1302918.0,4,144768.66666666666,9,4,Occasional Buyers,985968.4242424242
O0256,P007,4,Product_7,Furniture,18965.0,C074,2025-08-27,Central,Customer_74,Kolkata,2025-04-24,75860.0,2025.0,8.0,Wednesday,428,341235.0,9,Large,1314505.0,6,119500.45454545454,11,4,Occasional Buyers,985968.4242424242
O0105,P009,1,Product_9,Furniture,13842.0,C111,2025-02-24,East,Customer_111,Hyderabad,2025-04-07,13842.0,2025.0,2.0,Monday,445,326320.0,10,,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0013,P004,2,Product_4,Electronics,58808.0,C182,2025-01-23,West,Customer_182,Lucknow,2024-11-17,117616.0,2025.0,1.0,Thursday,586,358303.0,12,,1568846.0,4,120680.46153846153,12,5,Explorers,1159932.0363636364
O0134,P013,4,Product_13,Home & Kitchen,54852.0,C048,2025-12-20,South,Customer_48,Bhopal,2025-12-05,219408.0,2025.0,12.0,Saturday,203,571294.0,10,,2085906.0,6,122700.35294117648,13,5,Loyal Spenders,2089813.5238095238
O0382,P044,1,Product_44,Electronics,25570.0,C174,2025-12-14,Central,Customer_174,Kolkata,2024-09-09,25570.0,2025.0,12.0,Sunday,655,569205.0,21,,2306884.0,6,92275.36,22,5,Loyal Spenders,2089813.5238095238
O0597,P038,3,Product_38,Home & Kitchen,2124.0,C107,2025-08-14,West,Customer_107,Pune,2025-12-31,6372.0,2025.0,8.0,Thursday,177,225202.0,7,Large,1628709.0,8,74032.22727272728,17,5,Frequent but Low‑Value,1457817.2857142857
O0940,P005,1,Product_5,Electronics,49155.0,C113,2025-02-19,West,Customer_113,Pune,2024-03-06,49155.0,2025.0,2.0,Wednesday,842,181703.0,6,Large,1185938.0,7,84709.85714285714,13,5,Frequent but Low‑Value,1457817.2857142857
O0067,P013,4,Product_13,Home & Kitchen,54852.0,C077,2025-06-30,West,Customer_77,Bhopal,2024-04-27,219408.0,2025.0,6.0,Monday,790,445794.0,10,,445794.0,1,148598.0,3,2,Occasional Buyers,985968.4242424242
O0829,P009,1,Product_9,Furniture,13842.0,C002,2025-01-09,Central,Customer_2,Mumbai,2024-10-08,13842.0,2025.0,1.0,Thursday,626,484629.0,14,,1104691.0,2,100426.45454545454,9,3,New or Inactive,728920.2033898305
O0927,P022,1,Product_22,Clothing,36255.0,C111,2025-06-19,North,Customer_111,Hyderabad,2025-04-07,36255.0,2025.0,6.0,Thursday,445,185909.0,14,,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0044,P030,1,Product_30,Furniture,14267.0,C046,2025-04-23,Central,Customer_46,Bangalore,2025-04-18,14267.0,2025.0,4.0,Wednesday,434,73682.0,2,Small,1212669.0,5,86619.21428571429,13,4,New or Inactive,728920.2033898305
O0173,P037,4,Product_37,Clothing,58264.0,C037,2025-05-17,North,Customer_37,Chennai,2025-10-12,233056.0,2025.0,5.0,Saturday,257,713363.0,15,,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0842,P047,4,Product_47,Clothing,54015.0,C167,2025-12-01,North,Customer_167,Hyderabad,2025-06-27,216060.0,2025.0,12.0,Monday,364,757321.0,21,,2047108.0,5,102355.4,18,5,Loyal Spenders,2089813.5238095238
O0509,P002,4,Product_2,Electronics,58048.0,C189,2025-10-25,East,Customer_189,Kolkata,2025-07-30,232192.0,2025.0,10.0,Saturday,331,759341.0,18,,2269372.0,5,113468.6,19,5,Loyal Spenders,2089813.5238095238
O0700,P028,2,Product_28,Furniture,59415.0,C070,2025-08-28,South,Customer_70,Bhopal,2024-06-12,118830.0,2025.0,8.0,Thursday,744,353802.0,7,Large,942918.0,4,85719.81818181818,10,5,Explorers,1159932.0363636364
O0363,P014,2,Product_14,Furniture,3389.0,C156,2025-01-14,East,Customer_156,Chennai,2024-10-19,6778.0,2025.0,1.0,Tuesday,615,6778.0,2,Small,16983.0,2,8491.5,2,2,New or Inactive,728920.2033898305
O0282,P018,4,Product_18,Home & Kitchen,36654.0,C194,2025-03-14,South,Customer_194,Delhi,2024-09-07,146616.0,2025.0,3.0,Friday,657,157705.0,5,Large,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0905,P010,1,Product_10,Furniture,33622.0,C075,2025-06-13,West,Customer_75,Hyderabad,2024-09-14,33622.0,2025.0,6.0,Friday,650,376059.0,9,Large,646134.0,2,129226.8,5,3,Occasional Buyers,985968.4242424242
O0629,P040,5,Product_40,Furniture,51774.0,C194,2025-07-07,South,Customer_194,Delhi,2024-09-07,258870.0,2025.0,7.0,Monday,657,583259.0,16,,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0252,P042,3,Product_42,Clothing,17985.0,C062,2025-12-16,West,Customer_62,Hyderabad,2024-09-26,53955.0,2025.0,12.0,Tuesday,638,230787.0,7,Large,2280043.0,8,99132.30434782608,14,5,High‑Value Regulars,2425420.28
O0511,P027,5,Product_27,Electronics,20702.0,C087,2025-10-07,South,Customer_87,Bhopal,2025-06-03,103510.0,2025.0,10.0,Tuesday,388,535485.0,14,,1958833.0,5,130588.86666666667,12,4,Loyal Spenders,2089813.5238095238
O0491,P004,1,Product_4,Electronics,58808.0,C013,2025-03-04,South,Customer_13,Lucknow,2025-07-12,58808.0,2025.0,3.0,Tuesday,349,104287.0,8,Large,1771147.0,5,93218.26315789473,15,5,Loyal Spenders,2089813.5238095238
O0287,P025,2,Product_25,Sports,10205.0,C173,2025-07-08,East,Customer_173,Indore,2024-05-02,20410.0,2025.0,7.0,Tuesday,785,156944.0,6,Large,1013551.0,4,92141.0,10,5,Explorers,1159932.0363636364
O0430,P013,5,Product_13,Home & Kitchen,54852.0,C027,2025-08-19,East,Customer_27,Indore,2024-03-21,274260.0,2025.0,8.0,Tuesday,827,632613.0,14,,2543536.0,6,141307.55555555556,16,5,Loyal Spenders,2089813.5238095238
O0256,P041,5,Product_41,Home & Kitchen,53075.0,C074,2025-08-27,Central,Customer_74,Kolkata,2025-04-24,265375.0,2025.0,8.0,Wednesday,428,341235.0,9,Large,1314505.0,6,119500.45454545454,11,4,Occasional Buyers,985968.4242424242
O0814,P002,4,Product_2,Electronics,58048.0,C168,2025-10-09,East,Customer_168,Bangalore,2024-02-28,232192.0,2025.0,10.0,Thursday,849,274445.0,5,Large,687204.0,4,85900.5,8,5,Explorers,1159932.0363636364
O0801,P046,3,Product_46,Home & Kitchen,15077.0,C098,2025-05-25,West,Customer_98,Delhi,2025-05-12,45231.0,2025.0,5.0,Sunday,410,90558.0,6,Large,1507433.0,7,94214.5625,14,5,Frequent but Low‑Value,1457817.2857142857
O0492,P035,4,Product_35,Clothing,16014.0,C164,2025-08-03,Central,Customer_164,Mumbai,2024-11-17,64056.0,2025.0,8.0,Sunday,586,440799.0,11,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0353,P037,5,Product_37,Clothing,58264.0,C091,2025-07-30,West,Customer_91,Hyderabad,2024-01-01,291320.0,2025.0,7.0,Wednesday,907,901332.0,18,,2965810.0,9,118632.4,21,5,High‑Value Regulars,2425420.28
O0330,P025,3,Product_25,Sports,10205.0,C123,2025-02-01,West,Customer_123,Pune,2024-10-12,30615.0,2025.0,2.0,Saturday,622,30615.0,3,Medium,1386794.0,4,138679.4,9,5,Explorers,1159932.0363636364
O0185,P002,3,Product_2,Electronics,58048.0,C011,2025-10-23,South,Customer_11,Mumbai,2025-07-28,174144.0,2025.0,10.0,Thursday,333,616729.0,18,,735559.0,2,122593.16666666667,5,3,Occasional Buyers,985968.4242424242
O0612,P015,1,Product_15,Electronics,22359.0,C024,2025-01-12,West,Customer_24,Kolkata,2024-09-27,22359.0,2025.0,1.0,Sunday,637,316399.0,6,Large,1813274.0,6,106663.17647058824,13,5,Loyal Spenders,2089813.5238095238
O0918,P050,3,Product_50,Clothing,15109.0,C154,2025-08-18,West,Customer_154,Indore,2024-01-03,45327.0,2025.0,8.0,Monday,905,213437.0,8,Large,1059972.0,4,105997.2,9,3,New or Inactive,728920.2033898305
O0060,P031,5,Product_31,Clothing,44208.0,C055,2025-12-28,North,Customer_55,Kolkata,2024-11-18,221040.0,2025.0,12.0,Sunday,585,221040.0,5,Large,870455.0,3,124350.71428571429,6,5,Explorers,1159932.0363636364
O0367,P050,5,Product_50,Clothing,15109.0,C037,2025-04-03,Central,Customer_37,Chennai,2025-10-12,75545.0,2025.0,4.0,Thursday,257,572480.0,21,,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0239,P011,1,Product_11,Home & Kitchen,36654.0,C161,2025-06-12,West,Customer_161,Jaipur,2024-08-10,36654.0,2025.0,6.0,Thursday,685,499509.0,14,,1198812.0,5,79920.8,15,5,Explorers,1159932.0363636364
O0254,P043,2,Product_43,Clothing,52101.0,C164,2025-08-25,East,Customer_164,Mumbai,2024-11-17,104202.0,2025.0,8.0,Monday,586,254376.0,6,Large,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0273,P035,1,Product_35,Clothing,16014.0,C113,2025-06-08,North,Customer_113,Pune,2024-03-06,16014.0,2025.0,6.0,Sunday,842,116880.0,4,Medium,1185938.0,7,84709.85714285714,13,5,Frequent but Low‑Value,1457817.2857142857
O0783,P015,5,Product_15,Electronics,22359.0,C182,2025-06-03,South,Customer_182,Lucknow,2024-11-17,111795.0,2025.0,6.0,Tuesday,586,479417.0,12,,1568846.0,4,120680.46153846153,12,5,Explorers,1159932.0363636364
O0867,P025,3,Product_25,Sports,10205.0,C163,2025-01-16,East,Customer_163,Lucknow,2025-07-09,30615.0,2025.0,1.0,Thursday,352,200751.0,8,Large,1161697.0,4,89361.30769230769,12,5,Explorers,1159932.0363636364
O0958,P012,2,Product_12,Electronics,6548.0,C172,2025-05-15,West,Customer_172,Bhopal,2024-08-28,13096.0,2025.0,5.0,Thursday,667,458058.0,12,,1588890.0,6,93464.11764705883,13,4,New or Inactive,728920.2033898305
O0243,P038,3,Product_38,Home & Kitchen,2124.0,C026,2025-08-11,North,Customer_26,Hyderabad,2024-05-07,6372.0,2025.0,8.0,Monday,780,211809.0,10,,1804716.0,6,128908.28571428571,11,4,Loyal Spenders,2089813.5238095238
